price,date,time,geo_lat,geo_lon,region,building_type,level,levels,rooms,area,kitchen_area,object_type
1003420,2018-09-08,02:24:37,55.0303931,83.0155452,9654,1,9,10,1,39.35,4.0,11
940000,2018-09-08,02:25:16,55.0303931,83.0155452,9654,1,5,10,1,33.58,5.0,11
1120600,2018-09-08,02:26:37,54.943142,82.964465,9654,1,1,10,1,39.02,4.39,11
3090000,2018-09-08,02:26:37,55.0218666,83.0075962,9654,1,11,18,2,55.0,8.0,1
913600,2018-09-08,02:26:45,54.9471407,82.9585961,9654,1,1,10,1,32.12,5.0,11
2460000,2018-09-08,02:26:45,55.053036,82.897639,9654,3,5,19,1,41.0,12.0,11
2300000,2018-09-08,02:26:49,54.9307126,82.9202276,9654,1,2,5,2,45.0,6.0,1
1120600,2018-09-08,02:28:31,54.943142,82.964465,9654,1,1,10,1,39.02,2.71,1
1532000,2018-09-08,02:28:38,55.0303931,83.0155452,9654,1,8,10,2,63.85,5.0,11
1490000,2018-09-08,02:28:49,54.9462196,82.9737747,9654,1,9,18,2,56.41,7.0,11
1600000,2018-09-08,02:28:53,55.0132483,83.0006093,9654,1,1,10,1,48.94,13.78,11
2036187,2018-09-08,02:28:53,55.013916,83.00329,9654,1,4,10,3,87.39,12.96,11
1302000,2018-09-08,02:28:57,55.0303931,83.0155452,9654,1,7,10,1,49.0,14.0,1
1670000,2018-09-08,02:28:57,55.0168082,83.0089087,9654,1,1,10,1,41.36,10.88,1
906660,2018-09-08,02:28:58,55.0303931,83.0155452,9654,1,9,10,1,33.58,5.0,11
924100,2018-09-08,02:28:59,54.944957,82.96274,9654,1,1,10,1,32.47,5.0,11
1500470,2018-09-08,02:29:07,55.0303931,83.0155452,9654,1,9,10,2,63.85,5.0,11
1200000,2018-09-08,02:29:08,55.012935,83.0045233,9654,1,2,10,1,39.35,6.0,11
1485000,2018-09-08,02:29:14,54.944993,82.962031,9654,1,8,10,2,63.13,12.05,11
2200000,2018-09-08,02:29:15,54.9462196,82.9737747,9654,1,18,18,3,73.0,7.0,11
1200000,2018-09-08,02:29:16,55.012935,83.0045233,9654,1,2,10,1,39.35,6.0,11
1250000,2018-09-08,02:29:31,55.017756,83.003578,9654,1,3,10,1,34.0,5.0,11
2036000,2018-09-08,02:29:31,55.013916,83.00329,9654,1,5,10,3,87.39,12.0,11
1650000,2018-09-08,02:29:32,54.943577,82.95886,9654,1,4,10,3,59.02,8.51,11
1457000,2018-09-08,02:29:37,55.0303931,83.0155452,9654,1,2,10,2,58.75,8.0,11
1014000,2018-09-08,02:29:44,55.0303931,83.0155452,9654,1,4,10,1,39.02,4.39,11
1370000,2018-09-08,02:29:44,54.943804,82.957871,9654,1,6,10,1,48.02,14.0,11
1301000,2018-09-08,02:29:45,55.0303931,83.0155452,9654,1,6,10,1,49.0,14.0,11
1922000,2018-09-08,02:29:51,54.945619,82.961007,9654,1,2,10,3,87.0,13.0,11
1246910,2018-09-08,02:29:52,54.94518,82.97545,9654,1,4,10,1,48.94,13.78,11
1950000,2018-09-08,02:29:52,54.9411466,82.9622915,9654,1,3,18,3,73.0,7.0,11
1316000,2018-09-08,02:29:56,55.0303931,83.0155452,9654,1,6,10,1,58.75,16.59,11
900000,2018-09-08,02:29:57,54.945149,82.959938,9654,1,7,10,1,33.0,2.0,11
1270000,2018-09-08,02:30:00,55.013916,83.00329,9654,1,2,10,1,39.0,6.0,11
2036000,2018-09-08,02:30:00,55.0303931,83.0155452,9654,1,3,10,3,87.39,13.0,11
940000,2018-09-08,02:30:01,55.0303931,83.0155452,9654,1,3,10,1,33.58,5.0,11
1220000,2018-09-08,02:30:16,55.014108,83.0016615,9654,1,2,10,1,33.0,5.0,1
3600000,2018-09-08,02:30:17,55.03166,83.02391,9654,1,7,10,4,77.0,9.0,1
1750000,2018-09-08,02:30:17,54.943893,82.96749,9654,1,9,18,2,56.0,7.0,11
1380000,2018-09-08,02:30:18,54.944993,82.962031,9654,1,4,10,1,48.02,14.0,11
1922000,2018-09-08,02:30:18,54.943804,82.957871,9654,1,7,10,3,87.39,13.0,11
1456000,2018-09-08,02:30:19,55.0303931,83.0155452,9654,1,1,10,2,63.85,5.0,11
1500000,2018-09-08,02:30:19,54.94443,82.95908,9654,1,9,10,1,59.11,16.59,11
6180000,2018-09-08,02:30:35,45.046412,38.979203,2843,2,6,24,2,64.0,10.2,1
1550000,2018-09-08,02:30:41,54.94654,82.971405,9654,1,10,10,1,41.0,11.0,11
1030000,2018-09-08,02:30:42,54.947346,82.97016,9654,1,2,10,1,34.0,5.0,11
957400,2018-09-08,02:30:52,54.9471407,82.9585961,9654,1,1,10,1,33.58,5.0,11
6000000,2018-09-08,02:30:56,55.057224,82.92729,9654,3,2,10,2,75.0,16.0,1
1550000,2018-09-08,02:30:57,54.942858,82.963881,9654,1,10,10,2,58.03,8.35,11
1230000,2018-09-08,02:30:57,54.943577,82.95886,9654,1,10,10,1,41.36,11.0,11
1865500,2018-09-08,02:31:19,54.944735,82.959884,9654,1,1,10,2,63.85,12.0,11
3499000,2018-09-08,02:31:20,55.0525869,82.9042347,9654,3,4,17,1,42.0,12.0,1
1700000,2018-09-08,02:31:21,54.947786,82.970996,9654,4,9,10,2,63.0,12.0,11
1600000,2018-09-08,02:31:21,54.947755,82.971634,9654,1,10,10,2,63.0,12.0,1
860455,2018-09-08,02:31:22,55.0303931,83.0155452,9654,1,9,10,1,32.47,5.0,11
1300000,2018-09-08,02:31:23,54.947786,82.970996,9654,1,10,10,1,48.02,12.05,11
1311592,2018-09-08,02:31:24,55.0303931,83.0155452,9654,1,3,10,1,48.94,13.78,11
906000,2018-09-08,02:31:29,55.0303931,83.0155452,9654,1,5,10,1,33.58,5.0,11
2850000,2018-09-08,02:31:32,55.038918,83.00828,9654,1,2,5,3,63.0,7.0,1
3200000,2018-09-08,02:31:32,55.07229,82.97138,9654,3,2,5,2,57.0,10.0,1
1750000,2018-09-08,02:31:33,55.014108,83.0016615,9654,1,4,10,1,58.03,16.59,11
1750000,2018-09-08,02:31:33,55.07361,82.93686,9654,3,2,5,1,33.0,6.0,1
1670000,2018-09-08,02:31:37,54.966045,82.92301,9654,1,1,9,1,40.0,9.0,1
1500000,2018-09-08,02:31:38,54.94443,82.95908,9654,4,6,10,1,48.0,14.0,11
1750000,2018-09-08,02:31:38,55.013916,83.00329,9654,1,1,10,2,58.75,8.0,11
3050000,2018-09-08,02:31:41,55.005417,82.97757,9654,1,9,9,3,70.0,7.0,1
1650000,2018-09-08,02:32:06,55.017756,83.003578,9654,1,1,10,1,48.94,13.0,11
1799000,2018-09-08,02:32:06,54.944957,82.96274,9654,1,3,10,2,64.0,12.0,11
890000,2018-09-08,02:32:07,55.0303931,83.0155452,9654,1,1,10,1,33.58,5.0,11
2310000,2018-09-08,02:32:09,55.0168082,83.0089087,9654,1,1,10,3,60.0,9.0,1
890000,2018-09-08,02:32:09,54.94443,82.95908,9654,1,9,10,1,32.47,2.0,11
2600000,2018-09-08,02:32:10,55.056885,82.947334,9654,1,7,9,1,31.5,7.0,1
1300000,2018-09-08,02:32:12,55.0128684,82.9999987,9654,1,2,10,1,34.0,5.0,11
3950000,2018-09-08,02:32:14,54.9213159,82.9911603,9654,3,4,4,2,60.0,9.0,1
1150000,2018-09-08,02:32:14,55.0128684,82.9999987,9654,1,7,10,1,32.47,5.0,1
2400000,2018-09-08,02:32:15,55.0489401,82.9026704,9654,1,6,9,1,30.0,6.0,1
1600000,2018-09-08,02:32:15,54.947786,82.970996,9654,1,9,10,2,63.13,12.0,11
1311592,2018-09-08,02:32:16,55.0303931,83.0155452,9654,1,3,10,1,48.94,13.78,11
1763000,2018-09-08,02:32:27,54.947346,82.97016,9654,1,1,10,2,58.77,16.0,11
2160000,2018-09-08,02:32:27,55.029434,83.02724,9654,1,1,10,2,58.0,12.0,1
2160000,2018-09-08,02:32:28,55.032105,83.0254217,9654,1,1,10,2,58.0,8.0,1
1532400,2018-09-08,02:32:28,55.0303931,83.0155452,9654,1,5,10,2,63.85,5.0,11
1650000,2018-09-08,02:32:31,54.947346,82.97016,9654,1,5,10,2,63.13,12.0,11
1850000,2018-09-08,02:32:35,55.3084356,82.7414815,9654,3,1,3,2,72.32,12.45,1
4050000,2018-09-08,02:32:35,55.031654,83.010728,9654,1,6,10,4,80.0,9.0,1
2700000,2018-09-08,02:32:36,55.001705,83.00559,9654,0,2,27,1,51.0,14.0,1
2050000,2018-09-08,02:32:36,55.038728,83.009893,9654,1,1,5,2,43.2,6.4,1
1162210,2018-09-08,02:32:37,55.0303931,83.0155452,9654,1,6,10,1,41.36,11.0,11
1350000,2018-09-08,02:32:38,54.944443,82.9584,9654,1,8,10,1,59.02,8.51,11
1700000,2018-09-08,02:33:03,54.94594,82.97192,9654,1,2,10,2,58.75,8.35,1
1440000,2018-09-08,02:33:03,55.121662,82.91106,9654,3,1,1,2,47.0,12.0,1
995000,2018-09-08,02:33:04,55.0303931,83.0155452,9654,1,9,10,1,39.02,5.0,11
2050000,2018-09-08,02:33:09,55.017756,83.003578,9654,1,9,10,2,64.0,12.0,11
889870,2018-09-08,02:33:09,55.0303931,83.0155452,9654,1,1,10,1,33.58,5.0,11
1170000,2018-09-08,02:33:19,54.945857,82.967924,9654,1,5,10,1,39.02,4.39,1
1800000,2018-09-08,02:33:20,55.0182449,83.0058781,9654,1,3,10,1,43.39,11.0,11
1650000,2018-09-08,02:33:20,54.94772,82.975426,9654,1,7,10,3,59.0,8.0,11
1500000,2018-09-08,02:33:21,54.945236,82.961357,9654,1,9,10,3,59.02,8.51,11
9184935,2018-09-08,02:33:24,54.996346,82.957146,9654,0,12,18,3,116.27,18.01,1
1500000,2018-09-08,02:33:25,55.0303931,83.0155452,9654,1,7,10,2,63.4,14.0,1
1700000,2018-09-08,02:33:28,55.017756,83.003578,9654,1,1,10,1,48.0,14.0,11
1250000,2018-09-08,02:33:29,54.9709053,82.8360822,9654,2,10,17,1,27.59,4.0,11
1390000,2018-09-08,02:33:30,54.946224,82.968031,9654,1,1,10,1,48.0,14.0,1
1150000,2018-09-08,02:33:30,54.9412979,82.9616935,9654,1,4,10,1,39.35,5.0,11
1730000,2018-09-08,02:33:40,55.014108,83.0016615,9654,1,1,10,1,48.02,14.0,1
1850000,2018-09-08,02:33:46,55.012889,83.000083,9654,1,1,10,2,63.85,5.0,1
1316000,2018-09-08,02:33:47,55.0303931,83.0155452,9654,1,6,10,1,58.75,16.59,11
1650000,2018-09-08,02:33:47,55.017756,83.003578,9654,1,1,10,1,48.94,14.0,11
1162162,2018-09-08,02:33:52,55.0303931,83.0155452,9654,1,9,10,1,41.36,10.88,11
1550000,2018-09-08,02:33:52,54.945609,82.96027,9654,1,9,10,2,63.13,12.0,11
1298000,2018-09-08,02:33:58,55.0303931,83.0155452,9654,1,10,10,1,58.75,16.5,11
2310000,2018-09-08,02:33:58,55.0168082,83.0089087,9654,1,1,10,2,58.1,10.0,1
1948790,2018-09-08,02:34:04,55.0303931,83.0155452,9654,1,9,10,3,87.39,13.0,11
3500000,2018-09-08,02:34:07,55.010345,82.95335,9654,1,5,5,3,65.0,7.0,1
1250000,2018-09-08,02:34:08,54.9471407,82.9585961,9654,1,4,10,1,33.58,5.0,1
1301000,2018-09-08,02:34:09,55.0303931,83.0155452,9654,1,7,10,1,48.94,11.0,11
5000000,2018-09-08,02:34:10,54.926803,82.993975,9654,3,5,9,3,80.0,12.5,1
1100000,2018-09-08,02:34:10,54.94594,82.97192,9654,1,5,10,1,39.35,5.0,11
1120000,2018-09-08,02:34:11,55.0128684,82.9999987,9654,1,3,10,1,32.47,5.0,1
2550000,2018-09-08,02:34:11,55.0267694,83.0280307,9654,1,6,10,1,53.83,13.75,1
1879000,2018-09-08,02:34:12,54.944993,82.962031,9654,1,5,10,3,87.39,12.9,11
1130000,2018-09-08,02:34:13,54.944993,82.962031,9654,1,1,10,1,39.02,4.0,1
1450000,2018-09-08,02:34:13,54.9412979,82.9616935,9654,1,10,10,3,59.0,4.0,11
2590000,2018-09-08,02:34:14,55.030467,83.020152,9654,3,23,27,1,45.6,9.0,1
3100000,2018-09-08,02:34:15,55.0209,83.009731,9654,1,10,10,2,59.0,19.0,1
893000,2018-09-08,02:34:15,55.0303931,83.0155452,9654,1,3,10,1,32.5,5.0,11
1897000,2018-09-08,02:34:21,55.004809,82.970645,9654,3,7,17,1,32.1,3.0,11
2600000,2018-09-08,02:34:23,54.956864,82.958114,9654,1,6,9,2,43.0,7.0,1
1205000,2018-09-08,02:34:31,54.947372,82.972307,9654,1,10,10,1,41.85,11.0,11
1380000,2018-09-08,02:34:32,54.944443,82.9584,9654,1,8,10,2,59.0,16.0,1
1070000,2018-09-08,02:34:32,55.0303931,83.0155452,9654,1,9,10,1,33.58,5.0,1
1670000,2018-09-08,02:36:38,55.0168082,83.0089087,9654,1,1,10,1,41.36,10.88,1
2000000,2018-09-08,02:36:40,54.94656,82.970744,9654,1,1,10,3,87.0,13.0,11
5900000,2018-09-08,02:36:40,55.069422,82.812335,9654,3,4,6,4,142.0,18.0,1
2100000,2018-09-08,02:36:41,54.98387,82.903885,9654,3,4,4,2,34.1,6.0,1
1398000,2018-09-08,02:36:41,55.0303931,83.0155452,9654,1,10,10,2,58.75,16.24,11
1650000,2018-09-08,02:36:42,54.946948,82.970115,9654,2,8,10,3,59.0,9.0,11
1050000,2018-09-08,02:36:43,54.945609,82.96027,9654,1,2,10,1,34.0,5.0,11
1299000,2018-09-08,02:36:46,54.945443,82.96857,9654,1,8,10,1,41.36,11.0,1
995010,2018-09-08,02:36:48,55.0303931,83.0155452,9654,1,9,10,1,39.02,7.0,11
3499000,2018-09-08,02:36:48,54.945857,82.967924,9654,1,4,10,3,87.39,13.0,1
1800000,2018-09-08,02:36:49,55.0182449,83.0058781,9654,1,5,10,1,43.39,11.0,11
1320000,2018-09-08,02:36:50,55.02777,83.02771,9654,1,1,10,1,33.0,6.0,1
1922580,2018-09-08,02:36:52,54.945236,82.961357,9654,1,2,10,3,87.78,15.0,11
3250000,2018-09-08,02:36:56,54.931842,82.9291187,9654,3,6,16,2,64.0,9.0,1
3900000,2018-09-08,02:36:56,59.862054,30.164754,2661,1,16,17,1,44.1,11.8,1
1700000,2018-09-08,02:36:57,55.014108,83.0016615,9654,1,1,10,1,58.03,17.0,1
2750000,2018-09-08,02:36:57,55.028347,83.020304,9654,3,9,16,1,38.0,10.0,11
3100000,2018-09-08,02:36:58,55.032948,82.9758,9654,1,4,9,3,61.5,7.0,1
2130000,2018-09-08,02:37:04,54.94112,82.881811,9654,2,17,17,2,60.0,18.0,11
2200000,2018-09-08,02:37:04,54.9898482,82.8224148,9654,3,1,3,2,55.5,8.0,1
910000,2018-09-08,02:37:10,55.0303931,83.0155452,9654,1,7,10,1,33.58,5.0,11
1287000,2018-09-08,02:37:10,54.945236,82.961357,9654,1,7,10,1,48.94,13.0,11
1320000,2018-09-08,02:37:16,55.0348973,83.0254319,9654,1,1,10,1,34.0,5.0,1
1922000,2018-09-08,02:37:18,54.945236,82.961357,9654,1,7,10,3,87.39,12.92,11
4390000,2018-09-08,02:37:20,55.013844,82.888664,9654,0,9,26,2,57.3,10.0,11
2660000,2018-09-08,02:37:20,54.935994,82.920725,9654,3,1,9,3,69.2,6.9,1
2320000,2018-09-08,02:37:21,55.029434,83.02724,9654,1,1,10,2,63.13,12.0,1
3900000,2018-09-08,02:37:21,55.0408308,82.9309294,9654,1,4,5,4,62.2,6.0,1
1150000,2018-09-08,02:37:22,54.9438939,82.9668414,9654,1,9,10,1,33.58,5.0,11
1905000,2018-09-08,02:37:23,55.0303931,83.0155452,9654,1,10,10,3,87.39,13.0,11
1761840,2018-09-08,02:37:23,54.9471407,82.9585961,9654,1,6,10,1,48.94,13.78,1
2310000,2018-09-08,02:37:24,55.0168082,83.0089087,9654,1,1,10,3,60.0,8.0,1
1850000,2018-09-08,02:37:28,54.94654,82.971405,9654,1,3,10,3,59.0,7.0,11
1485000,2018-09-08,02:37:29,55.014108,83.0016615,9654,1,7,10,1,48.0,14.0,1
1878885,2018-09-08,02:37:31,54.945236,82.961357,9654,1,1,10,3,87.39,12.92,11
1150000,2018-09-08,02:37:31,54.9471407,82.9585961,9654,1,2,10,1,39.0,5.0,11
1320000,2018-09-08,02:37:32,55.029434,83.02724,9654,1,1,10,1,32.1,1.0,1
1670000,2018-09-08,02:37:33,55.0168082,83.0089087,9654,1,1,10,1,41.5,10.5,1
940000,2018-09-08,02:37:34,55.0303931,83.0155452,9654,1,5,10,1,33.58,5.0,11
1750000,2018-09-08,02:37:37,55.014108,83.0016615,9654,1,9,10,1,58.03,16.59,1
1650000,2018-09-08,02:37:40,55.017756,83.003578,9654,1,1,10,1,48.94,13.78,11
1240800,2018-09-08,02:37:48,54.9471407,82.9585961,9654,1,5,10,1,41.36,10.9,11
1350000,2018-09-08,02:37:52,55.017756,83.003578,9654,1,2,10,1,39.02,2.71,11
1920000,2018-09-08,02:37:56,54.943893,82.96749,9654,1,3,18,3,73.8,8.0,11
1000000,2018-09-08,02:37:57,55.1621034,84.258378,9654,3,1,1,3,87.0,30.0,1
906660,2018-09-08,02:37:57,55.0303931,83.0155452,9654,1,2,10,1,33.58,5.0,11
1500475,2018-09-08,02:37:58,55.0303931,83.0155452,9654,1,8,10,2,63.85,5.0,11
1850000,2018-09-08,02:37:59,55.029434,83.02724,9654,1,1,10,1,48.8,11.0,1
1450000,2018-09-08,02:38:00,54.945443,82.96857,9654,1,4,10,1,39.02,5.0,1
1316000,2018-09-08,02:38:01,55.0303931,83.0155452,9654,1,7,10,1,58.75,12.0,11
1300000,2018-09-08,02:38:02,54.9822509,82.6834702,9654,3,2,3,1,32.5,8.0,1
1400000,2018-09-08,02:38:03,55.2031658,83.2927366,9654,3,2,2,1,36.0,6.0,1
1850000,2018-09-08,02:38:03,55.0333136,83.0250255,9654,1,1,10,1,51.0,14.0,1
1141000,2018-09-08,02:38:04,55.0139939,83.0033194,9654,1,10,10,1,41.36,12.0,1
1365000,2018-09-08,02:38:04,54.9412979,82.9616935,9654,1,5,18,1,40.62,10.88,11
3550000,2018-09-08,02:38:05,55.03489,82.9712,9654,1,6,9,3,60.0,7.0,1
1900000,2018-09-08,02:38:06,55.017756,83.003578,9654,1,1,10,3,59.02,8.51,11
1750000,2018-09-08,02:38:10,55.0303931,83.0155452,9654,1,3,10,2,63.85,12.05,11
1350000,2018-09-08,02:38:10,55.0139939,83.0033194,9654,1,8,10,1,39.35,5.0,11
1500000,2018-09-08,02:38:14,54.970325,83.100075,9654,3,1,3,3,54.6,8.0,1
1879000,2018-09-08,02:38:14,54.945867,82.970062,9654,1,1,10,3,86.26,12.92,1
1502494,2018-09-08,02:38:14,55.0303931,83.0155452,9654,1,7,10,2,63.13,12.05,11
4600000,2018-09-08,02:38:15,54.98829,83.0438,9654,3,7,16,3,79.0,12.0,1
889870,2018-09-08,02:38:15,55.0303931,83.0155452,9654,1,10,10,1,33.58,5.0,11
3400000,2018-09-08,02:38:15,55.071766,82.936295,9654,0,6,26,1,39.2,12.5,1
906660,2018-09-08,02:38:16,55.0303931,83.0155452,9654,1,2,10,1,33.58,5.0,11
1763000,2018-09-08,02:38:16,54.946224,82.968031,9654,1,9,10,2,58.77,8.0,1
1773300,2018-09-08,02:38:16,54.944443,82.9584,9654,1,2,10,1,59.11,7.0,11
1100000,2018-09-08,02:38:17,54.94594,82.97192,9654,1,2,10,1,39.0,5.0,1
2000000,2018-09-08,02:38:17,54.984062,82.91279,9654,1,1,5,2,44.0,6.0,1
1500000,2018-09-08,02:38:18,55.0139939,83.0033194,9654,1,1,10,1,42.0,11.0,1
1500000,2018-09-08,02:38:18,55.0128402,83.0018862,9654,1,9,10,1,48.02,13.78,11
3990000,2018-09-08,02:38:19,54.9213159,82.9911603,9654,3,4,18,3,92.0,14.0,1
3200000,2018-09-08,02:38:20,55.1068,82.943565,9654,3,2,9,2,55.0,9.5,1
995000,2018-09-08,02:38:20,55.0303931,83.0155452,9654,1,7,10,1,39.02,5.0,11
3200000,2018-09-08,02:38:21,55.043407,82.98225,9654,3,1,15,1,41.0,11.0,1
1850000,2018-09-08,02:38:21,55.0128402,83.0018862,9654,1,10,10,2,63.13,12.05,11
906660,2018-09-08,02:38:22,55.0303931,83.0155452,9654,1,2,10,1,33.58,5.0,1
7600000,2018-09-08,02:38:22,55.018284,82.94221,9654,0,14,22,3,106.1,20.4,1
1700000,2018-09-08,02:38:23,54.947346,82.97016,9654,1,5,10,2,63.07,5.0,11
1650000,2018-09-08,02:38:23,54.94702,82.972235,9654,1,5,10,2,64.0,12.0,11
2700000,2018-09-08,02:38:24,54.990535,82.827966,9654,3,2,5,3,62.0,7.5,1
3500000,2018-09-08,02:38:24,55.102112,82.975353,9654,3,1,9,2,50.1,11.0,11
1450000,2018-09-08,02:38:25,54.947786,82.970996,9654,1,6,10,1,48.02,14.0,11
1949000,2018-09-08,02:38:33,55.0139939,83.0033194,9654,1,2,10,3,87.39,12.92,11
2050000,2018-09-08,02:38:34,54.943893,82.96749,9654,1,3,18,3,74.0,7.0,11
1500000,2018-09-08,02:38:34,55.0303931,83.0155452,9654,1,7,10,2,63.85,12.05,11
1250000,2018-09-08,02:38:35,54.947372,82.972307,9654,1,1,10,1,42.4,10.35,11
1162000,2018-09-08,02:38:35,55.0303931,83.0155452,9654,1,7,10,1,41.36,11.0,11
2036000,2018-09-08,02:38:36,55.0303931,83.0155452,9654,1,3,10,3,87.39,12.92,11
1095000,2018-09-08,02:38:36,55.0128402,83.0018862,9654,1,7,10,1,33.58,5.0,11
1550000,2018-09-08,02:38:37,55.017756,83.003578,9654,1,8,10,1,48.94,14.0,11
1284000,2018-09-08,02:38:37,55.0303931,83.0155452,9654,1,10,10,1,48.94,13.78,11
1003000,2018-09-08,02:38:38,55.0303931,83.0155452,9654,1,7,10,1,39.35,5.0,11
1390000,2018-09-08,02:38:39,54.947786,82.970996,9654,1,1,10,1,48.0,14.0,11
1700000,2018-09-08,02:38:39,55.172455,82.970178,9654,3,3,5,1,40.0,8.0,1
1634000,2018-09-08,02:38:40,54.9457305,82.9618646,9654,1,18,18,2,56.14,7.0,11
1150000,2018-09-08,02:38:40,54.9471407,82.9585961,9654,1,3,10,1,33.58,5.0,1
5300000,2018-09-08,02:38:42,55.039909,82.941702,9654,3,14,15,2,70.0,36.0,1
1450000,2018-09-08,02:38:43,55.012889,83.000083,9654,1,1,10,1,48.94,14.0,1
1241000,2018-09-08,02:38:44,54.9460464,82.9612743,9654,1,15,18,1,41.39,11.0,11
2600000,2018-09-08,02:38:44,55.031017,82.95113,9654,3,2,4,3,54.5,5.5,1
4450000,2018-09-08,02:38:45,54.9936024,82.9677176,9654,3,5,25,2,66.0,18.0,11
1250000,2018-09-08,02:38:47,54.943199,82.956066,9654,1,10,10,1,23.0,3.0,11
2890000,2018-09-08,02:38:48,55.054325,82.974434,9654,3,3,5,2,42.0,6.4,1
1301000,2018-09-08,02:38:48,55.0303931,83.0155452,9654,1,2,10,1,48.94,14.0,11
889870,2018-09-08,02:38:48,55.0303931,83.0155452,9654,1,1,10,1,33.58,5.0,11
900000,2018-09-08,02:38:48,54.941999,82.96301,9654,1,8,10,1,32.47,5.0,11
1162000,2018-09-08,02:38:49,55.0303931,83.0155452,9654,1,2,10,1,41.36,9.0,11
1650000,2018-09-08,02:38:49,55.017756,83.003578,9654,1,1,10,1,48.94,16.0,11
2500000,2018-09-08,02:38:50,55.0182449,83.0058781,9654,1,5,10,2,64.0,12.0,11
980000,2018-09-08,02:38:52,54.944735,82.959884,9654,1,3,10,1,33.58,5.0,11
3190000,2018-09-08,02:38:52,55.001039,83.008941,9654,3,2,6,1,43.0,12.0,1
2200000,2018-09-08,02:38:53,54.8041306,83.1041938,9654,1,7,9,2,55.0,8.0,1
9500000,2018-09-08,02:38:53,55.0229726,82.913108,9654,3,5,9,3,104.0,20.0,1
2600000,2018-09-08,02:38:53,55.0139939,83.0033194,9654,1,6,10,3,87.39,8.6,1
2400000,2018-09-08,02:38:54,55.0207064,83.0061471,9654,1,6,10,2,59.0,9.0,1
2600000,2018-09-08,02:38:54,55.029528,83.02617,9654,1,2,10,1,54.0,14.0,1
2350000,2018-09-08,02:38:55,54.9878391,82.8215269,9654,3,1,3,2,45.3,8.0,1
1650000,2018-09-08,02:38:55,55.017756,83.003578,9654,1,1,10,1,48.94,13.78,11
1780000,2018-09-08,02:38:56,54.923724,82.976835,9654,3,4,12,1,32.7,7.2,1
9700000,2018-09-08,02:38:57,55.01771,82.944786,9654,3,2,9,3,127.4,16.7,1
2199000,2018-09-08,02:38:58,55.05497,82.92979,9654,1,5,9,1,30.2,5.3,1
1300000,2018-09-08,02:38:58,54.944993,82.962031,9654,4,4,10,1,48.0,13.0,1
1555000,2018-09-08,02:38:59,54.9449409,82.971643,9654,1,15,18,2,56.14,7.0,11
1519630,2018-09-08,02:39:00,55.0303931,83.0155452,9654,1,2,10,2,63.85,12.05,11
1930000,2018-09-08,02:39:00,54.9471407,82.9585961,9654,1,2,10,2,58.03,8.35,11
1302000,2018-09-08,02:39:00,55.0303931,83.0155452,9654,1,7,10,1,48.94,13.78,11
924000,2018-09-08,02:39:01,54.945149,82.959938,9654,1,10,10,1,32.47,5.0,11
1948000,2018-09-08,02:39:01,55.0303931,83.0155452,9654,1,2,10,3,87.4,13.0,11
1900000,2018-09-08,02:39:01,54.946236,82.97248,9654,1,9,10,3,86.0,13.0,11
1250000,2018-09-08,02:39:02,54.944528,82.973987,9654,1,3,10,1,43.0,11.0,11
2000000,2018-09-08,02:39:02,54.945423,82.970861,9654,1,8,10,3,86.96,8.3,1
1450000,2018-09-08,02:39:02,55.012935,83.0045233,9654,1,2,10,1,41.36,11.0,11
1120000,2018-09-08,02:39:03,54.946948,82.970115,9654,1,1,10,1,39.02,2.75,11
1948000,2018-09-08,02:39:03,55.0303931,83.0155452,9654,1,2,10,3,87.0,13.0,11
1878885,2018-09-08,02:39:04,54.9414228,82.9629118,9654,1,1,10,3,87.39,12.92,11
907000,2018-09-08,02:39:05,55.0303931,83.0155452,9654,1,7,10,1,33.58,5.0,11
1250000,2018-09-08,02:39:05,55.0176723,83.003522,9654,1,1,10,1,39.35,3.0,11
2250000,2018-09-08,02:39:06,54.862114,83.07869,9654,3,4,4,2,41.8,6.0,1
2250000,2018-09-08,02:39:06,55.102112,82.975353,9654,0,3,9,1,38.19,3.5,11
2100000,2018-09-08,02:39:07,54.98387,82.903885,9654,1,4,4,1,34.1,6.0,1
906000,2018-09-08,02:39:10,55.0303931,83.0155452,9654,1,9,10,1,33.5,5.0,11
5860000,2018-09-08,02:39:10,55.0401741,82.9636977,9654,2,5,21,3,75.0,11.0,11
1430000,2018-09-08,02:39:11,54.946627,82.969523,9654,1,9,10,1,39.0,5.0,1
1199000,2018-09-08,02:39:13,54.9457305,82.9618646,9654,1,18,18,1,42.0,11.0,11
3800000,2018-09-08,02:39:14,55.11498,82.94284,9654,1,9,10,3,73.0,13.0,1
1300000,2018-09-08,02:39:14,55.012889,83.000083,9654,1,6,10,1,33.6,5.0,1
2500000,2018-09-08,02:39:15,54.945443,82.96857,9654,1,6,10,3,87.39,12.92,1
1890000,2018-09-08,02:39:15,54.9457305,82.9618646,9654,1,16,18,3,73.8,7.0,11
1300000,2018-09-08,02:39:16,55.017756,83.003578,9654,1,6,10,1,33.58,5.0,11
1948000,2018-09-08,02:39:16,55.0303931,83.0155452,9654,1,7,10,3,87.39,13.0,11
1300000,2018-09-08,02:39:17,54.94654,82.971405,9654,1,9,10,1,41.85,11.0,11
1700000,2018-09-08,02:39:17,54.94397,82.963594,9654,1,7,10,2,63.13,12.0,11
